protein,deltaG,pred_deltaG,ddG,pred_ddG
HHH_rd1_0142,4.0048404,-1.0517261,0.39932036,0.35804367
HHH_rd1_0142,3.6969423,-1.5017322,0.09142232,-0.09196246
HHH_rd1_0142,3.6304483,-1.5083736,0.024928331,-0.098603845
HHH_rd1_0142,3.813448,-1.3690338,0.20792794,0.04073596
HHH_rd1_0142,3.3069005,-1.7281729,-0.2986195,-0.31840312
HHH_rd1_0142,3.9926775,-1.3303187,0.38715744,0.079451084
HHH_rd1_0142,3.9023035,-1.3587857,0.29678345,0.050984025
HHH_rd1_0142,3.8120034,-1.4944165,0.20648336,-0.0846467
HHH_rd1_0142,3.8578482,-1.345809,0.25232816,0.06396079
HHH_rd1_0142,3.881755,-1.5269233,0.2762351,-0.117153525
HHH_rd1_0142,3.9194345,-1.576675,0.31391454,-0.16690528
HHH_rd1_0142,3.7503297,-1.5822121,0.14480972,-0.17244232
HHH_rd1_0142,1.0824236,-2.4445302,-2.5230966,-1.0347605
HHH_rd1_0142,3.0203412,-1.5606145,-0.58517885,-0.1508447
HHH_rd1_0142,2.1269774,-2.2463398,-1.4785426,-0.83657
HHH_rd1_0142,2.658739,-2.0060472,-0.9467809,-0.5962775
HHH_rd1_0142,3.0672586,-1.9895152,-0.5382614,-0.5797454
HHH_rd1_0142,2.5341933,-2.1399171,-1.0713267,-0.73014736
HHH_rd1_0142,2.45226,-1.6997151,-1.15326,-0.28994536
HHH_rd1_0142,2.6559138,-2.1205132,-0.9496062,-0.7107434
HHH_rd1_0142,2.5670798,-2.1230195,-1.0384402,-0.7132497
HHH_rd1_0142,2.9664006,-2.055099,-0.6391194,-0.64532924
HHH_rd1_0142,1.9149162,-2.411958,-1.6906039,-1.0021882
HHH_rd1_0142,3.142929,-2.0614524,-0.46259093,-0.6516826
HHH_rd1_0142,3.0580194,-1.8666083,-0.5475006,-0.4568385
HHH_rd1_0142,2.70984,-2.1597857,-0.89567995,-0.750016
HHH_rd1_0142,3.0343537,-1.9594455,-0.5711663,-0.5496757
HHH_rd1_0142,2.8082855,-1.721724,-0.79723454,-0.31195426
HHH_rd1_0142,3.0593035,-1.9484771,-0.5462165,-0.5387074
HHH_rd1_0142,2.8949487,-2.0657282,-0.7105713,-0.6559584
HHH_rd1_0142,0.22757468,-2.932256,-3.3779454,-1.5224862
HHH_rd1_0142,1.0246639,-2.5778618,-2.580856,-1.168092
HHH_rd1_0142,1.1914017,-2.4199529,-2.4141183,-1.0101831
HHH_rd1_0142,1.1953298,-2.4711223,-2.41019,-1.0613525
HHH_rd1_0142,1.7855959,-1.9658071,-1.8199241,-0.5560373
HHH_rd1_0142,0.47911197,-2.7542448,-3.126408,-1.344475
HHH_rd1_0142,0.49693906,-3.1313484,-3.108581,-1.7215786
HHH_rd1_0142,0.5205377,-2.9773307,-3.0849824,-1.5675609
HHH_rd1_0142,1.2293367,-2.4373612,-2.3761833,-1.0275915
HHH_rd1_0142,0.9758222,-2.7104766,-2.6296978,-1.3007069
HHH_rd1_0142,1.0642532,-2.5713406,-2.541267,-1.1615708
HHH_rd1_0142,0.74506325,-2.6905293,-2.8604567,-1.2807596
HHH_rd1_0142,2.4438293,-1.984971,-1.1616907,-0.5752013
HHH_rd1_0142,2.5460992,-1.7571657,-1.0594208,-0.3473959
HHH_rd1_0142,0.83243877,-2.613428,-2.7730813,-1.2036583
HHH_rd1_0142,0.92827266,-2.4368525,-2.6772473,-1.0270827
HHH_rd1_0142,2.3090513,-1.641577,-1.2964687,-0.23180723
HHH_rd1_0142,3.2384536,-1.5881398,-0.36706638,-0.17837
HHH_rd1_0142,0.34481475,-2.9810255,-3.2607052,-1.5712557
HHH_rd1_0142,1.6039528,-2.0666277,-2.0015674,-0.65685797
HHH_rd1_0142,3.4806154,-1.5986446,-0.12490463,-0.18887484
HHH_rd1_0142,3.0772326,-1.8368042,-0.5282874,-0.42703438
HHH_rd1_0142,3.5462048,-1.5350416,-0.059315205,-0.1252718
HHH_rd1_0142,3.3671286,-1.7980218,-0.2383914,-0.38825202
HHH_rd1_0142,3.2860112,-1.7000659,-0.3195088,-0.29029608
HHH_rd1_0142,3.4862587,-1.5039086,-0.119261265,-0.09413886
HHH_rd1_0142,2.9047954,-2.0396657,-0.7007246,-0.6298959
HHH_rd1_0142,3.4565015,-1.7576687,-0.14901853,-0.34789896
HHH_rd1_0142,3.3776875,-1.7214574,-0.22783256,-0.3116876
HHH_rd1_0142,3.4919248,-1.3704214,-0.11359525,0.039348364
HHH_rd1_0142,3.2942348,-1.8508985,-0.31128526,-0.44112873
HHH_rd1_0142,3.1122973,-1.9447155,-0.4932227,-0.5349457
HHH_rd1_0142,2.4921613,-2.2090645,-1.1133587,-0.7992947
HHH_rd1_0142,2.4486332,-2.1062047,-1.1568868,-0.696435
HHH_rd1_0142,2.9680421,-1.9092964,-0.6374779,-0.49952662
HHH_rd1_0142,2.8348012,-1.8801593,-0.7707188,-0.4703895
HHH_rd1_0142,3.16536,-1.9773728,-0.44016004,-0.567603
HHH_rd1_0142,3.0854793,-2.3902926,-0.52004075,-0.9805229
HHH_rd1_0142,1.231673,-2.5183377,-2.373847,-1.108568
HHH_rd1_0142,0.5481745,-2.6494975,-3.0573454,-1.2397277
HHH_rd1_0142,0.85839784,-2.2630749,-2.7471223,-0.8533051
HHH_rd1_0142,0.7432684,-2.6050868,-2.8622518,-1.195317
HHH_rd1_0142,0.4064272,-2.5015984,-3.1990929,-1.0918286
HHH_rd1_0142,0.66802996,-2.7138634,-2.93749,-1.3040936
HHH_rd1_0142,0.5807379,-2.569303,-3.0247822,-1.1595333
HHH_rd1_0142,2.1806035,-2.071132,-1.4249165,-0.6613622
HHH_rd1_0142,1.4871411,-2.2543483,-2.1183789,-0.8445785
HHH_rd1_0142,1.9080565,-1.8931389,-1.6974635,-0.4833691
HHH_rd1_0142,0.89504063,-2.2447762,-2.7104793,-0.8350065
HHH_rd1_0142,2.8341992,-1.657885,-0.7713208,-0.24811518
HHH_rd1_0142,3.2828934,-1.3395522,-0.3226266,0.07021761
HHH_rd1_0142,3.0924566,-1.5084187,-0.51306343,-0.098648906
HHH_rd1_0142,0.889493,-1.9630485,-2.716027,-0.5532787
HHH_rd1_0142,1.1693839,-2.2149239,-2.4361362,-0.8051541
HHH_rd1_0142,1.4518186,-1.9491338,-2.1537013,-0.539364
HHH_rd1_0142,0.45521253,-2.9931164,-3.1503074,-1.5833466
HHH_rd1_0142,2.4249303,-1.147121,-1.1805897,0.26264882
HHH_rd1_0142,3.4203076,-1.2110214,-0.18521237,0.19874835
HHH_rd1_0142,3.4554472,-1.462773,-0.15007281,-0.053003192
HHH_rd1_0142,3.367192,-1.5608826,-0.23832798,-0.1511128
HHH_rd1_0142,3.4646983,-1.5211573,-0.1408217,-0.11138749
HHH_rd1_0142,3.4907434,-1.1682024,-0.11477661,0.24156737
HHH_rd1_0142,3.5508764,-1.092991,-0.05464363,0.31677878
HHH_rd1_0142,3.699706,-0.6312966,0.09418607,0.7784732
HHH_rd1_0142,3.6052265,-0.6468427,-0.00029349327,0.76292706
HHH_rd1_0142,3.6251698,-1.2683835,0.019649744,0.14138627
HHH_rd1_0142,3.5655527,-1.0822366,-0.0399673,0.32753313
HHH_rd1_0142,3.3368425,-1.4245552,-0.26867747,-0.014785409
HHH_rd1_0142,3.4822946,-1.562228,-0.12322545,-0.15245819
HHH_rd1_0142,3.0668366,-1.8029848,-0.5386834,-0.39321506
HHH_rd1_0142,2.9372306,-1.7913677,-0.6682894,-0.38159788
HHH_rd1_0142,3.0099998,-1.3429165,-0.59552026,0.066853285
HHH_rd1_0142,3.1019258,-1.665555,-0.50359416,-0.25578523
HHH_rd1_0142,3.1880434,-1.6078002,-0.41747665,-0.19803047
HHH_rd1_0142,3.5725756,-1.4384134,-0.03294444,-0.028643608
HHH_rd1_0142,3.3006938,-1.1914651,-0.30482626,0.21830463
HHH_rd1_0142,3.577901,-1.2057387,-0.027619123,0.20403111
HHH_rd1_0142,3.5164213,-1.126272,-0.08909869,0.2834978
HHH_rd1_0142,3.3869803,-1.4831368,-0.21853971,-0.073367
HHH_rd1_0142,3.525721,-1.3856381,-0.07979894,0.024131656
HHH_rd1_0142,3.3972201,-1.6472796,-0.20829988,-0.23750985
HHH_rd1_0142,3.5745049,-1.1902329,-0.031015158,0.2195369
HHH_rd1_0142,3.4519758,-1.1593013,-0.15354419,0.2504685
HHH_rd1_0142,3.4450338,-1.3833752,-0.16048622,0.026394606
HHH_rd1_0142,3.4771533,-1.2812192,-0.12836671,0.12855053
HHH_rd1_0142,3.5840423,-1.0939174,-0.0214777,0.3158524
HHH_rd1_0142,3.4485369,-1.4504645,-0.15698314,-0.040694714
HHH_rd1_0142,3.6414363,-1.1954114,0.03591633,0.21435833
HHH_rd1_0142,3.632834,-1.0008541,0.027313948,0.40891564
HHH_rd1_0142,3.5537975,-1.2172847,-0.051722527,0.1924851
HHH_rd1_0142,3.6296625,-1.0525768,0.024142504,0.357193
HHH_rd1_0142,3.5928252,-0.86758184,-0.012694836,0.5421879
HHH_rd1_0142,3.5661643,-1.0682957,-0.039355755,0.34147406
HHH_rd1_0142,3.563476,-1.1071386,-0.042043924,0.30263114
HHH_rd1_0142,3.5561397,-1.382242,-0.049380302,0.02752781
HHH_rd1_0142,3.332137,-1.5901963,-0.2733829,-0.18042648
HHH_rd1_0142,3.3141549,-1.5679901,-0.29136515,-0.15822029
HHH_rd1_0142,3.6222405,-1.486881,0.016720533,-0.077111244
HHH_rd1_0142,3.20141,-1.5399163,-0.40410995,-0.1301465
HHH_rd1_0142,3.2747583,-1.4881194,-0.33076167,-0.07834959
HHH_rd1_0142,3.357714,-1.5551913,-0.24780607,-0.1454215
HHH_rd1_0142,3.3441303,-1.5499051,-0.26138973,-0.14013529
HHH_rd1_0142,3.4403315,-1.3496251,-0.16518855,0.060144663
HHH_rd1_0142,3.1362705,-1.6986203,-0.4692495,-0.28885055
HHH_rd1_0142,3.4053688,-1.4851652,-0.2001512,-0.075395465
HHH_rd1_0142,3.329408,-1.3772458,-0.27611208,0.03252399
HHH_rd1_0142,3.2973518,-1.498281,-0.30816817,-0.08851123
HHH_rd1_0142,3.3168418,-1.3900901,-0.28867817,0.019679666
HHH_rd1_0142,3.6484077,-1.4845297,0.042887688,-0.07475996
HHH_rd1_0142,3.3818493,-1.6345052,-0.22367072,-0.22473538
HHH_rd1_0142,3.5119278,-1.5664115,-0.09359217,-0.15664172
HHH_rd1_0142,2.302857,-1.9461263,-1.3026631,-0.53635657
HHH_rd1_0142,2.994202,-1.174295,-0.6113181,0.23547482
HHH_rd1_0142,3.1928787,-1.1966166,-0.4126413,0.21315312
HHH_rd1_0142,2.5984068,-2.073407,-1.0071132,-0.66363716
HHH_rd1_0142,3.0373895,-1.8621477,-0.5681305,-0.45237792
HHH_rd1_0142,3.436955,-1.7547426,-0.16856503,-0.34497285
HHH_rd1_0142,2.272197,-1.943343,-1.333323,-0.53357327
HHH_rd1_0142,2.4472837,-1.8187113,-1.1582363,-0.4089415
HHH_rd1_0142,3.1758265,-1.5285155,-0.42969346,-0.118745685
HHH_rd1_0142,2.945326,-1.8212651,-0.6601939,-0.41149533
HHH_rd1_0142,3.102948,-1.6154484,-0.50257206,-0.20567858
HHH_rd1_0142,2.302743,-2.1906352,-1.302777,-0.78086543
HHH_rd1_0142,3.721697,-1.4860659,0.11617708,-0.07629609
HHH_rd1_0142,3.686732,-1.4077199,0.081212044,0.002049923
HHH_rd1_0142,3.3756142,-1.4957702,-0.22990584,-0.08600044
HHH_rd1_0142,3.4756618,-1.390936,-0.12985826,0.018833756
HHH_rd1_0142,3.697162,-1.5643926,0.0916419,-0.1546228
HHH_rd1_0142,3.103513,-1.8830755,-0.502007,-0.4733057
HHH_rd1_0142,3.6276252,-1.7600322,0.022105217,-0.3502624
HHH_rd1_0142,1.721795,-2.681679,-1.883725,-1.2719092
HHH_rd1_0142,0.27298257,-2.7423344,-3.3325374,-1.3325646
HHH_rd1_0142,0.46450964,-2.962501,-3.1410103,-1.5527313
HHH_rd1_0142,0.18428867,-2.968919,-3.4212313,-1.5591493
HHH_rd1_0142,0.4517431,-2.969574,-3.153777,-1.5598042
HHH_rd1_0142,0.30096567,-3.0663466,-3.3045545,-1.6565769
HHH_rd1_0142,-0.2855606,-2.9098408,-3.8910806,-1.500071
HHH_rd1_0142,-0.17824893,-2.9717221,-3.783769,-1.5619524
HHH_rd1_0142,1.5610611,-1.9035335,-2.0444589,-0.4937637
HHH_rd1_0142,2.8543222,-2.197376,-0.7511978,-0.78760624
HHH_rd1_0142,1.6662631,-2.7963681,-1.9392569,-1.3865983
HHH_rd1_0142,1.3762927,-2.0094693,-2.2292273,-0.5996995
HHH_rd1_0142,2.111376,-1.4156377,-1.494144,-0.005867958
HHH_rd1_0142,2.0858438,-1.3265431,-1.5196762,0.08322668
HHH_rd1_0142,2.6681938,-1.3555148,-0.9373262,0.05425501
HHH_rd1_0142,1.2451847,-2.4200032,-2.3603354,-1.0102334
HHH_rd1_0142,1.2835463,-2.471336,-2.3219738,-1.0615661
HHH_rd1_0142,1.5319448,-1.7636709,-2.0735753,-0.35390115
HHH_rd1_0142,0.17242652,-3.1424735,-3.4330935,-1.7327037
HHH_rd1_0142,3.3404653,-1.8320161,-0.2650547,-0.42224634
HHH_rd1_0142,2.992152,-2.260492,-0.61336803,-0.8507223
HHH_rd1_0142,3.196364,-2.3047276,-0.40915608,-0.8949578
HHH_rd1_0142,3.294511,-1.8263273,-0.31100893,-0.41655755
HHH_rd1_0142,2.7749236,-2.5214276,-0.83059645,-1.1116579
HHH_rd1_0142,3.3803322,-1.5662578,-0.22518778,-0.15648806
HHH_rd1_0142,3.153934,-2.031643,-0.451586,-0.62187314
HHH_rd1_0142,3.1260233,-2.1790788,-0.47949672,-0.76930904
HHH_rd1_0142,3.3400178,-1.7647421,-0.2655022,-0.35497236
HHH_rd1_0142,2.5643256,-2.3274539,-1.0411944,-0.9176841
HHH_rd1_0142,3.7006402,-1.4421957,0.09512019,-0.03242588
HHH_rd1_0142,3.6127217,-1.3291302,0.0072016716,0.0806396
HHH_rd1_0142,3.0810142,-1.6609653,-0.52450585,-0.25119555
HHH_rd1_0142,3.4796052,-1.281318,-0.12591481,0.12845182
HHH_rd1_0142,3.7214992,-1.4034278,0.115979195,0.006341934
HHH_rd1_0142,3.5968325,-1.5848083,-0.008687496,-0.17503858
HHH_rd1_0142,3.4948933,-1.5777628,-0.1106267,-0.16799307
HHH_rd1_0142,0.5153001,-2.9983969,-3.09022,-1.5886271
HHH_rd1_0142,2.8946474,-1.2709892,-0.71087265,0.1387806
HHH_rd1_0142,3.4710548,-1.415899,-0.13446522,-0.006129265
HHH_rd1_0142,3.3910491,-1.7973379,-0.21447086,-0.38756812
HHH_rd1_0142,3.3720722,-1.6855484,-0.23344779,-0.27577865
HHH_rd1_0142,3.6360707,-1.6128193,0.030550718,-0.20304954
HHH_rd1_0142,3.3728216,-1.5377759,-0.23269844,-0.1280061
HHH_rd1_0142,3.3311915,-1.5375037,-0.27432847,-0.12773395
HHH_rd1_0142,3.3353148,-1.5777254,-0.27020526,-0.16795564
HHH_rd1_0142,3.4854696,-1.6063799,-0.12005043,-0.1966101
HHH_rd1_0142,3.4349248,-1.2792978,-0.17059517,0.13047194
HHH_rd1_0142,3.080732,-2.0216258,-0.5247879,-0.611856
HHH_rd1_0142,3.421585,-1.3899922,-0.18393493,0.019777536
HHH_rd1_0142,3.5002494,-1.2707403,-0.105270624,0.1390295
HHH_rd1_0142,3.330618,-1.5255141,-0.2749021,-0.11574435
HHH_rd1_0142,3.438743,-1.2949307,-0.1667769,0.11483908
HHH_rd1_0142,3.740137,-1.2296695,0.13461709,0.18010032
HHH_rd1_0142,3.4373245,-1.4155774,-0.16819549,-0.005807638
HHH_rd1_0142,3.3403664,-1.5011959,-0.26515365,-0.091426134
HHH_rd1_0142,0.6822607,-2.8998141,-2.9232593,-1.4900444
HHH_rd1_0142,2.6069193,-1.3973591,-0.9986007,0.012410641
HHH_rd1_0142,1.3490313,-2.2083592,-2.2564888,-0.79858947
HHH_rd1_0142,1.3969547,-2.2831795,-2.2085652,-0.87340975
HHH_rd1_0142,0.9971016,-2.648032,-2.6084185,-1.2382622
HHH_rd1_0142,1.6693742,-2.3511758,-1.9361458,-0.941406
HHH_rd1_0142,1.8657999,-2.8158927,-1.7397201,-1.4061229
HHH_rd1_0142,0.7626319,-2.6848466,-2.842888,-1.2750769
HHH_rd1_0142,0.5510118,-2.6453843,-3.0545082,-1.2356145
HHH_rd1_0142,2.764153,-1.9369733,-0.841367,-0.52720356
HHH_rd1_0142,2.669667,-2.1933992,-0.935853,-0.7836294
HHH_rd1_0142,1.2525272,-2.624611,-2.3529928,-1.2148411
HHH_rd1_0142,2.7309744,-1.5067465,-0.8745456,-0.09697676
HHH_rd1_0142,2.841891,-0.9699077,-0.76362896,0.43986207
HHH_rd1_0142,3.3162832,-1.4903026,-0.28923678,-0.08053279
HHH_rd1_0142,3.6197698,-0.8718317,0.014249802,0.53793806
HHH_rd1_0142,1.9526343,-1.461526,-1.6528857,-0.051756263
HHH_rd1_0142,2.4897072,-1.7474241,-1.1158128,-0.33765435
HHH_rd1_0142,2.6168416,-1.679568,-0.98867846,-0.26979828
HHH_rd1_0142,0.34273404,-2.8956864,-3.262786,-1.4859166
HHH_rd1_0142,2.579669,-1.6395324,-1.025851,-0.22976267
HHH_rd1_0142,0.45788845,-2.7513733,-3.1476316,-1.3416035
HHH_rd1_0142,0.41690245,-2.85781,-3.1886175,-1.4480402
HHH_rd1_0142,0.54872316,-2.9611177,-3.0567968,-1.551348
HHH_rd1_0142,0.24120241,-2.596541,-3.3643177,-1.1867712
HHH_rd1_0142,0.07931197,-3.0824618,-3.526208,-1.6726921
HHH_rd1_0142,0.34928074,-2.825619,-3.2562392,-1.4158492
HHH_rd1_0142,0.19353656,-2.9190607,-3.4119835,-1.5092909
HHH_rd1_0142,2.7017796,-2.2366183,-0.9037404,-0.8268485
HHH_rd1_0142,1.3014419,-2.315908,-2.304078,-0.9061382
HHH_rd1_0142,2.4066877,-1.6987725,-1.1988323,-0.28900278
HHH_rd1_0142,0.6073594,-2.5902233,-2.9981606,-1.1804535
HHH_rd1_0142,2.7377849,-1.6750162,-0.86773515,-0.2652464
HHH_rd1_0142,3.3799171,-0.9529482,-0.22560287,0.45682156
HHH_rd1_0142,3.3618562,-1.1405625,-0.24366379,0.26920724
HHH_rd1_0142,1.888862,-1.5285878,-1.716658,-0.118818045
HHH_rd1_0142,1.8841949,-1.5732431,-1.7213252,-0.16347337
HHH_rd1_0142,1.9057071,-1.4715697,-1.6998129,-0.061799884
HHH_rd1_0142,0.28019747,-2.8978896,-3.3253226,-1.4881198
HHH_rd1_0142,2.3603446,-1.3684866,-1.2451754,0.04128313
HHH_rd1_0142,3.559151,-1.4143643,-0.046369076,-0.0045945644
HHH_rd1_0142,3.4108238,-1.7512165,-0.19469619,-0.34144676
HHH_rd1_0142,3.482279,-1.4399151,-0.12324095,-0.030145288
HHH_rd1_0142,3.1814232,-1.7576112,-0.42409682,-0.34784138
HHH_rd1_0142,3.5556047,-1.2496421,-0.049915314,0.16012764
HHH_rd1_0142,3.399047,-1.3184297,-0.20647311,0.091340065
HHH_rd1_0142,3.4361038,-1.5160654,-0.16941619,-0.106295586
HHH_rd1_0142,3.4246159,-1.5851768,-0.18090415,-0.17540705
HHH_rd1_0142,3.5296516,-1.3135319,-0.07586837,0.0962379
HHH_rd1_0142,3.0104022,-2.0821922,-0.5951178,-0.6724224
HHH_rd1_0142,3.573427,-1.0608026,-0.032093048,0.3489672
HHH_rd1_0142,3.591405,-0.8799411,-0.014115095,0.52982867
HHH_rd1_0142,3.5082545,-1.1583561,-0.09726548,0.2514137
HHH_rd1_0142,3.5029464,-0.93290097,-0.10257363,0.4768688
HHH_rd1_0142,3.400998,-1.2336507,-0.2045219,0.17611909
HHH_rd1_0142,3.6234481,-1.2103052,0.017928123,0.19946456
HHH_rd1_0142,3.5735035,-1.1578679,-0.032016516,0.25190187
HHH_rd1_0142,0.3664413,-2.744877,-3.2390788,-1.3351073
HHH_rd1_0142,3.7679543,-1.3262333,0.16243434,0.083536506
HHH_rd1_0142,3.9509974,-1.6641011,0.34547734,-0.25433135
HHH_rd1_0142,3.3259869,-1.8360078,-0.27953315,-0.42623806
HHH_rd1_0142,3.3481512,-1.8065596,-0.2573688,-0.3967898
HHH_rd1_0142,3.414318,-2.1169162,-0.19120193,-0.7071464
HHH_rd1_0142,3.4839911,-1.4228792,-0.121528864,-0.013109446
HHH_rd1_0142,3.4389317,-1.7212048,-0.1665883,-0.31143498
HHH_rd1_0142,3.4418423,-1.6356044,-0.16367769,-0.22583461
HHH_rd1_0142,3.642282,-1.2746633,0.036762,0.13510644
HHH_rd1_0142,2.925892,-2.1927578,-0.6796279,-0.7829881
HHH_rd1_0142,3.7876613,-1.4745041,0.1821413,-0.06473434
HHH_rd1_0142,3.8259203,-1.385459,0.22040033,0.024310827
HHH_rd1_0142,3.3691645,-1.7389568,-0.23635554,-0.32918704
HHH_rd1_0142,3.6439645,-1.5343548,0.03844452,-0.12458503
HHH_rd1_0142,3.610016,-1.9075342,0.0044960976,-0.49776447
HHH_rd1_0142,3.3553288,-1.7823232,-0.2501912,-0.37255347
HHH_rd1_0142,3.4635994,-1.92852,-0.14192057,-0.5187502
HHH_rd1_0142,0.2849228,-2.7730916,-3.3205972,-1.3633218
HHH_rd1_0142,2.6732516,-1.5857279,-0.9322684,-0.17595816
HHH_rd1_0142,0.9681032,-2.4850292,-2.6374168,-1.0752594
HHH_rd1_0142,0.79096246,-2.5187206,-2.8145576,-1.1089509
HHH_rd1_0142,1.0769913,-2.3763762,-2.5285287,-0.9666064
HHH_rd1_0142,0.97683674,-2.3084846,-2.6286833,-0.8987148
HHH_rd1_0142,0.21698771,-2.786979,-3.3885324,-1.3772092
HHH_rd1_0142,0.4607032,-2.7114573,-3.1448169,-1.3016875
HHH_rd1_0142,0.6387918,-2.6768146,-2.9667282,-1.2670448
HHH_rd1_0142,2.636907,-2.1924074,-0.9686129,-0.7826376
HHH_rd1_0142,3.2260792,-1.7790453,-0.37944078,-0.36927557
HHH_rd1_0142,2.6505854,-2.255363,-0.9549346,-0.8455932
HHH_rd1_0142,1.7914703,-2.2493062,-1.8140497,-0.8395364
HHH_rd1_0142,0.78632075,-2.074679,-2.8191993,-0.6649091
HHH_rd1_0142,2.214326,-2.087052,-1.3911941,-0.67728233
HHH_rd1_0142,0.45230445,-2.1848376,-3.1532156,-0.7750678
HHH_rd1_0142,0.6793515,-2.2030454,-2.9261684,-0.7932756
HHH_rd1_0142,0.9623923,-2.037546,-2.6431277,-0.62777615
HHH_rd1_0142,1.0842425,-2.0290515,-2.5212774,-0.61928177
HHH_rd1_0142,0.20757572,-2.9602585,-3.3979442,-1.5504887
HHH_rd1_0142,3.535712,-2.016359,-0.06980801,-0.6065893
HHH_rd1_0142,3.5307052,-2.1044097,-0.0748148,-0.6946399
HHH_rd1_0142,3.588269,-1.791185,-0.017251015,-0.38141525
HHH_rd1_0142,3.5592444,-1.8530723,-0.046275616,-0.4433025
HHH_rd1_0142,3.5318942,-1.919054,-0.0736258,-0.50928426
HHH_rd1_0142,3.686327,-2.1377552,0.08080697,-0.7279854
HHH_rd1_0142,3.5065646,-2.0475488,-0.09895539,-0.637779
HHH_rd1_0142,2.8798068,-2.2333019,-0.72571325,-0.8235321
HHH_rd1_0142,3.4400854,-2.0456173,-0.1654346,-0.63584757
HHH_rd1_0142,3.560588,-2.0073931,-0.044932127,-0.59762335
HHH_rd1_0142,3.588649,-1.9793164,-0.016870975,-0.5695466
HHH_rd1_0142,3.4858763,-1.8590312,-0.11964369,-0.44926143
HHH_rd1_0142,3.2688289,-2.2355723,-0.33669114,-0.82580256
HHH_rd1_0142,3.1827688,-2.1794052,-0.4227512,-0.76963544
HHH_rd1_0142,3.2941992,-1.8030261,-0.31132078,-0.3932563
HHH_rd1_0142,3.402459,-1.8594086,-0.2030611,-0.44963884
HHH_rd1_0142,3.593852,-1.7030473,-0.011667967,-0.2932775
HHH_rd1_0142,0.4485301,-2.8247252,-3.1569898,-1.4149554
HHH_rd1_0142,1.3416705,-1.9442542,-2.2638495,-0.5344844
HHH_rd1_0142,1.2958057,-2.083236,-2.3097143,-0.6734662
HHH_rd1_0142,1.6576478,-1.9096223,-1.9478722,-0.49985254
HHH_rd1_0142,1.7664114,-1.6117404,-1.8391086,-0.20197058
HHH_rd1_0142,1.2181977,-1.7740293,-2.3873224,-0.36425948
HHH_rd1_0142,1.2381616,-2.0069392,-2.3673584,-0.5971694
HHH_rd1_0142,1.0180793,-1.9597625,-2.5874407,-0.5499927
HHH_rd1_0142,0.9569298,-1.8005073,-2.64859,-0.39073753
HHH_rd1_0142,1.1855645,-1.9357253,-2.4199555,-0.52595556
HHH_rd1_0142,1.7962912,-1.7210052,-1.8092288,-0.31123543
HHH_rd1_0142,1.933726,-1.742461,-1.671794,-0.3326912
HHH_rd1_0142,1.7973607,-1.7782927,-1.8081594,-0.36852288
HHH_rd1_0142,1.0083097,-1.748474,-2.5972104,-0.33870423
HHH_rd1_0142,1.1377441,-1.8043165,-2.4677758,-0.39454675
HHH_rd1_0142,2.1497197,-1.7152069,-1.4558003,-0.3054371
HHH_rd1_0142,2.6365445,-1.5175846,-0.96897554,-0.10781479
HHH_rd1_0142,2.5127056,-1.3758892,-1.0928144,0.03388059
HHH_rd1_0142,0.5398557,-1.9666371,-3.0656643,-0.55686736
HHH_rd1_0142,3.0348928,-2.0539873,-0.5706272,-0.6442175
HHH_rd1_0142,2.9938102,-2.1871433,-0.61170983,-0.77737355
HHH_rd1_0142,3.1361544,-1.9918303,-0.4693656,-0.5820606
HHH_rd1_0142,3.6253738,-1.4289556,0.01985383,-0.019185781
HHH_rd1_0142,2.9937668,-1.9231725,-0.6117532,-0.5134027
HHH_rd1_0142,2.9430118,-1.9740827,-0.66250825,-0.56431293
HHH_rd1_0142,2.128162,-1.4479661,-1.4773581,-0.038196325
HHH_rd1_0142,3.2620018,-1.3201089,-0.34351826,0.08966088
HHH_rd1_0142,2.7351081,-2.248358,-0.8704119,-0.83858824
HHH_rd1_0142,2.229837,-2.1636019,-1.3756831,-0.7538321
HHH_rd1_0142,2.9823644,-2.2198129,-0.6231556,-0.8100431
HHH_rd1_0142,3.0328038,-2.131745,-0.57271624,-0.7219753
HHH_rd1_0142,3.2930527,-2.2398598,-0.31246734,-0.83009005
HHH_rd1_0142,3.2961109,-2.1790266,-0.30940914,-0.76925683
HHH_rd1_0142,2.9021602,-2.2780564,-0.70335984,-0.8682866
HHH_rd1_0142,2.8390334,-2.188548,-0.76648664,-0.7787783
HHH_rd1_0142,2.88525,-2.1685236,-0.7202699,-0.7587538
HHH_rd1_0142,0.37838262,-2.3482456,-3.2271373,-0.93847585
HHH_rd1_0142,2.8258958,-2.1242952,-0.7796242,-0.71452546
HHH_rd1_0142,1.9545743,-2.330239,-1.6509457,-0.9204693
HHH_rd1_0142,3.398418,-2.0867915,-0.20710206,-0.67702174
HHH_rd1_0142,2.246114,-1.997241,-1.359406,-0.58747125
HHH_rd1_0142,2.4185593,-2.3034844,-1.1869607,-0.89371467
HHH_rd1_0142,2.223525,-2.3332915,-1.381995,-0.92352176
HHH_rd1_0142,2.4590998,-2.2033086,-1.1464202,-0.7935388
HHH_rd1_0142,2.5894086,-2.2212293,-1.0161114,-0.81145954
HHH_rd1_0142,3.1099918,-1.9138635,-0.49552822,-0.50409377
HHH_rd1_0142,2.234175,-2.503003,-1.371345,-1.0932331
HHH_rd1_0142,3.3782263,-1.6106058,-0.22729373,-0.20083606
